episode,timestep,reward
3027,60550,-7.7502
3029,60600,-7.267
3032,60650,-7.6191
3034,60700,-8.6801
3037,60750,-10.29
3039,60800,-7.7642
3042,60850,-6.0807
3044,60900,-7.0344
3047,60950,-8.1951
3049,61000,-6.6549
3052,61050,-6.7829
3054,61100,-10.2983
3057,61150,-9.6532
3059,61200,-9.4608
3062,61250,-8.3549
3064,61300,-9.5757
3067,61350,-5.7624
3069,61400,-9.9899
3072,61450,-10.4714
3074,61500,-11.3393
3077,61550,-8.8074
3079,61600,-8.0589
3082,61650,-8.0927
3084,61700,-8.5811
3087,61750,-8.4739
3089,61800,-13.2068
3092,61850,-9.2685
3094,61900,-6.6901
3097,61950,-9.179
3099,62000,-5.6099
3102,62050,-6.1688
3104,62100,-10.6796
3107,62150,-8.133
3109,62200,-7.8649
3112,62250,-7.3118
3114,62300,-10.8717
3117,62350,-8.0528
3119,62400,-8.6566
3122,62450,-7.0336
3124,62500,-6.4928
3127,62550,-7.7416
3129,62600,-10.0539
3132,62650,-7.5324
3134,62700,-8.6621
3137,62750,-6.6128
3139,62800,-5.8635
3142,62850,-6.8187
3144,62900,-6.7609
3147,62950,-8.0892
3149,63000,-5.6085
3152,63050,-6.626
3154,63100,-7.2079
3157,63150,-8.6638
3159,63200,-6.2394
3162,63250,-6.2923
3164,63300,-10.8777
3167,63350,-7.8692
3169,63400,-7.9903
3172,63450,-8.7765
3174,63500,-10.4324
3177,63550,-9.2444
3179,63600,-10.1024
3182,63650,-8.6679
3184,63700,-9.8679
3187,63750,-10.1578
3189,63800,-7.2155
3192,63850,-6.8997
3194,63900,-5.8168
3197,63950,-7.5846
3199,64000,-10.5643
3202,64050,-7.0479
3204,64100,-8.5699
3207,64150,-8.1157
3209,64200,-6.4547
3212,64250,-7.629
3214,64300,-9.2802
3217,64350,-5.933
3219,64400,-5.3728
3222,64450,-6.0421
3224,64500,-6.7481
3227,64550,-6.6938
3229,64600,-8.2555
3232,64650,-6.7514
3234,64700,-10.5894
3237,64750,-6.8124
3239,64800,-6.1544
3242,64850,-6.5878
3244,64900,-11.5255
3247,64950,-8.7901
3249,65000,-8.8634
3252,65050,-7.7492
3254,65100,-5.9329
3257,65150,-8.8517
3259,65200,-7.1329
3262,65250,-7.7464
3264,65300,-8.2848
3267,65350,-10.8991
3269,65400,-7.94
3272,65450,-9.0525
3274,65500,-9.7377
3277,65550,-7.9574
3279,65600,-11.115
3282,65650,-8.4285
3284,65700,-9.1569
3287,65750,-6.193
3289,65800,-6.784
3292,65850,-6.2927
3294,65900,-6.9541
3297,65950,-7.5021
3299,66000,-10.2569
3302,66050,-7.0157
3304,66100,-12.78
3307,66150,-7.0926
3309,66200,-7.5131
3312,66250,-10.6597
3314,66300,-8.3558
3317,66350,-10.9821
3319,66400,-7.0456
3322,66450,-8.1942
3324,66500,-8.8422
3327,66550,-9.3916
3329,66600,-10.2822
3332,66650,-6.8592
3334,66700,-7.9256
3337,66750,-11.1291
3339,66800,-7.5165
3342,66850,-6.6708
3344,66900,-15.1053
3347,66950,-6.3685
3349,67000,-9.2471
3352,67050,-8.837
3354,67100,-7.081
3357,67150,-6.4412
3359,67200,-8.8898
3362,67250,-7.0125
3364,67300,-10.3701
3367,67350,-9.5245
3369,67400,-13.2271
3372,67450,-8.9206
3374,67500,-9.858
3377,67550,-7.5196
3379,67600,-9.6506
3382,67650,-8.9636
3384,67700,-6.7502
3387,67750,-8.1589
3389,67800,-6.3512
3392,67850,-9.3092
3394,67900,-8.3145
3397,67950,-12.6942
3399,68000,-10.9123
3402,68050,-11.0593
3404,68100,-5.748
3407,68150,-9.0125
3409,68200,-8.3011
3412,68250,-11.9474
3414,68300,-6.2407
3417,68350,-6.814
3419,68400,-9.0165
3422,68450,-8.0709
3424,68500,-9.8279
3427,68550,-7.4573
3429,68600,-10.4397
3432,68650,-8.4507
3434,68700,-7.248
3437,68750,-7.0494
3439,68800,-8.1248
3442,68850,-8.5065
3444,68900,-11.673
3447,68950,-10.6591
3449,69000,-6.2512
3452,69050,-8.8812
3454,69100,-7.7758
3457,69150,-8.6682
3459,69200,-8.2055
3462,69250,-7.1504
3464,69300,-9.6454
3467,69350,-6.4082
3469,69400,-10.6422
3472,69450,-8.8684
3474,69500,-7.4619
3477,69550,-7.5883
3479,69600,-8.6852
3482,69650,-10.0844
3484,69700,-7.102
3487,69750,-7.1421
3489,69800,-5.8971
3492,69850,-7.1758
3494,69900,-7.3221
3497,69950,-8.0226
3499,70000,-8.7746
3502,70050,-6.5754
3504,70100,-7.7691
3507,70150,-7.22
3509,70200,-6.4989
3512,70250,-8.4736
3514,70300,-6.0633
3517,70350,-9.7975
3519,70400,-7.8045
3522,70450,-6.4578
3524,70500,-8.1894
3527,70550,-10.1078
3529,70600,-9.6973
3532,70650,-8.3405
3534,70700,-5.745
3537,70750,-9.0159
3539,70800,-7.3493
3542,70850,-6.3115
3544,70900,-8.7341
3547,70950,-9.4642
3549,71000,-8.4344
3552,71050,-8.6971
3554,71100,-5.8116
3557,71150,-9.1916
3559,71200,-6.5686
3562,71250,-7.5844
3564,71300,-8.4567
3567,71350,-7.9412
3569,71400,-6.6375
3572,71450,-8.5122
3574,71500,-7.3665
3577,71550,-9.6859
3579,71600,-7.7297
3582,71650,-9.7385
3584,71700,-6.4847
3587,71750,-7.2674
3589,71800,-9.3823
3592,71850,-7.2211
3594,71900,-8.0723
3597,71950,-8.1508
3599,72000,-5.9156
3602,72050,-6.4877
3604,72100,-11.9254
3607,72150,-9.6178
3609,72200,-10.1473
3612,72250,-8.2915
3614,72300,-6.9201
3617,72350,-11.2109
3619,72400,-8.9222
3622,72450,-6.0474
3624,72500,-10.4138
3627,72550,-9.5261
3629,72600,-9.5463
3632,72650,-6.4903
3634,72700,-5.2842
3637,72750,-8.9303
3639,72800,-7.4019
3642,72850,-7.7951
3644,72900,-10.0101
3647,72950,-8.29
3649,73000,-5.4093
3652,73050,-7.6927
3654,73100,-7.828
3657,73150,-7.6027
3659,73200,-7.1338
3662,73250,-9.7367
3664,73300,-10.2879
3667,73350,-8.7731
3669,73400,-9.9357
3672,73450,-6.5838
3674,73500,-7.1401
3677,73550,-8.8283
3679,73600,-7.2793
3682,73650,-8.4494
3684,73700,-10.3582
3687,73750,-5.9008
3689,73800,-7.1574
3692,73850,-6.2937
3694,73900,-8.8502
3697,73950,-7.3536
3699,74000,-5.7723
3702,74050,-8.7721
3704,74100,-6.3141
3707,74150,-9.4654
3709,74200,-8.1078
3712,74250,-8.5666
3714,74300,-9.3606
3717,74350,-6.8299
3719,74400,-9.2241
3722,74450,-6.307
3724,74500,-8.155
3727,74550,-6.9273
3729,74600,-10.5719
3732,74650,-7.9977
3734,74700,-8.8293
3737,74750,-8.4803
3739,74800,-6.9183
3742,74850,-8.7297
3744,74900,-8.3215
3747,74950,-7.3003
3749,75000,-7.297
3752,75050,-7.45
3754,75100,-8.064
3757,75150,-7.976
3759,75200,-9.618
3762,75250,-7.1938
3764,75300,-8.5633
3767,75350,-7.7499
3769,75400,-7.0972
3772,75450,-9.012
3774,75500,-7.1308
3777,75550,-7.5082
3779,75600,-7.8277
3782,75650,-9.4665
3784,75700,-7.7136
3787,75750,-6.4945
3789,75800,-7.0589
3792,75850,-8.7954
3794,75900,-6.7674
3797,75950,-7.9684
3799,76000,-6.2348
3802,76050,-8.0757
3804,76100,-6.3366
3807,76150,-6.249
3809,76200,-6.3758
3812,76250,-7.6931
3814,76300,-9.8825
3817,76350,-7.9696
3819,76400,-8.2474
3822,76450,-6.6211
3824,76500,-8.6818
3827,76550,-8.0111
3829,76600,-5.5136
3832,76650,-9.9165
3834,76700,-7.2254
3837,76750,-5.9037
3839,76800,-10.3992
3842,76850,-6.953
3844,76900,-9.918
3847,76950,-11.9469
3849,77000,-7.117
3852,77050,-9.9418
3854,77100,-6.8035
3857,77150,-8.1442
3859,77200,-9.3047
3862,77250,-9.9394
3864,77300,-8.0842
3867,77350,-9.7286
3869,77400,-6.8401
3872,77450,-8.677
3874,77500,-8.4673
3877,77550,-8.9288
3879,77600,-10.0156
3882,77650,-6.9068
3884,77700,-6.5989
3887,77750,-6.8153
3889,77800,-6.5335
3892,77850,-7.7006
3894,77900,-9.4652
3897,77950,-8.6406
3899,78000,-6.7606
3902,78050,-8.386
3904,78100,-7.7957
3907,78150,-8.6313
3909,78200,-9.1997
3912,78250,-7.7971
3914,78300,-7.3117
3917,78350,-8.9396
3919,78400,-6.5681
3922,78450,-7.6543
3924,78500,-5.7046
3927,78550,-10.2362
3929,78600,-8.2332
3932,78650,-7.5154
3934,78700,-6.6482
3937,78750,-10.062
3939,78800,-6.6451
3942,78850,-8.4119
3944,78900,-6.2865
3947,78950,-7.3199
3949,79000,-9.0989
3952,79050,-6.2397
3954,79100,-10.3615
3957,79150,-8.0508
3959,79200,-9.2296
3962,79250,-11.0231
3964,79300,-9.9496
3967,79350,-7.6667
3969,79400,-8.6475
3972,79450,-7.1024
3974,79500,-5.5351
3977,79550,-6.692
3979,79600,-6.7118
3982,79650,-9.2175
3984,79700,-6.8505
3987,79750,-8.9031
3989,79800,-7.1089
3992,79850,-9.3946
3994,79900,-6.119
3997,79950,-11.6873
3999,80000,-9.5222
4002,80050,-8.3813
4004,80100,-6.3676
4007,80150,-6.5662
4009,80200,-6.9139
4012,80250,-9.4599
4014,80300,-6.0356
4017,80350,-6.3552
4019,80400,-7.5148
4022,80450,-9.1535
4024,80500,-7.3749
4027,80550,-7.8203
4029,80600,-8.5519
4032,80650,-10.2355
4034,80700,-8.4829
4037,80750,-6.894
4039,80800,-9.2202
4042,80850,-9.5824
4044,80900,-9.9716
4047,80950,-8.2388
4049,81000,-9.2447
4052,81050,-6.5815
4054,81100,-9.453
4057,81150,-8.1485
4059,81200,-10.6503
4062,81250,-10.0342
4064,81300,-11.5288
4067,81350,-6.5289
4069,81400,-8.2569
4072,81450,-7.2676
4074,81500,-9.0982
4077,81550,-6.9314
4079,81600,-8.5412
4082,81650,-7.4643
4084,81700,-9.0867
4087,81750,-7.274
4089,81800,-11.2812
4092,81850,-8.6726
4094,81900,-6.3901
4097,81950,-11.1405
4099,82000,-8.2965
4102,82050,-7.6696
4104,82100,-9.6596
4107,82150,-8.3303
4109,82200,-8.8915
4112,82250,-11.3711
4114,82300,-8.9427
4117,82350,-9.3226
4119,82400,-8.1743
4122,82450,-9.336
4124,82500,-9.3548
4127,82550,-7.7178
4129,82600,-8.9773
4132,82650,-7.1379
4134,82700,-7.0593
4137,82750,-9.2406
4139,82800,-7.1508
4142,82850,-9.3136
4144,82900,-11.5841
4147,82950,-11.0555
4149,83000,-7.1103
4152,83050,-8.6586
4154,83100,-7.6595
4157,83150,-8.4196
4159,83200,-12.6819
4162,83250,-10.0093
4164,83300,-8.4318
4167,83350,-7.3814
4169,83400,-8.4076
4172,83450,-6.4276
4174,83500,-9.0973
4177,83550,-7.2974
4179,83600,-8.3297
4182,83650,-7.3141
4184,83700,-6.3668
4187,83750,-8.6108
4189,83800,-8.0406
4192,83850,-9.5056
4194,83900,-7.747
4197,83950,-7.922
4199,84000,-9.3058
4202,84050,-7.6559
4204,84100,-7.4934
4207,84150,-7.977
4209,84200,-6.6055
4212,84250,-7.2033
4214,84300,-7.6496
4217,84350,-8.6718
4219,84400,-7.932
4222,84450,-9.9164
4224,84500,-7.3635
4227,84550,-8.9933
4229,84600,-7.3457
4232,84650,-7.0554
4234,84700,-6.3366
4237,84750,-7.6295
4239,84800,-9.1408
4242,84850,-8.4521
4244,84900,-7.0839
4247,84950,-7.5035
4249,85000,-8.4199
4252,85050,-10.5211
4254,85100,-5.9875
4257,85150,-9.9956
4259,85200,-7.5521
4262,85250,-7.301
4264,85300,-7.1096
4267,85350,-8.7588
4269,85400,-7.5515
4272,85450,-6.7004
4274,85500,-10.566
4277,85550,-6.9453
4279,85600,-6.8972
4282,85650,-7.6693
4284,85700,-6.5028
4287,85750,-7.6034
4289,85800,-10.8849
4292,85850,-7.8416
4294,85900,-9.9493
4297,85950,-10.8544
4299,86000,-7.4995
4302,86050,-9.1467
4304,86100,-4.8691
4307,86150,-8.3863
4309,86200,-6.1116
4312,86250,-7.0584
4314,86300,-5.0128
4317,86350,-7.9734
4319,86400,-9.1809
4322,86450,-6.8252
4324,86500,-6.978
4327,86550,-6.6092
4329,86600,-8.5856
4332,86650,-9.1831
4334,86700,-10.9419
4337,86750,-9.0076
4339,86800,-9.2916
4342,86850,-7.6684
4344,86900,-8.7023
4347,86950,-7.2838
4349,87000,-6.1098
4352,87050,-8.1891
4354,87100,-6.9515
4357,87150,-9.171
4359,87200,-6.964
4362,87250,-8.7531
4364,87300,-7.7966
4367,87350,-10.0809
4369,87400,-7.1068
4372,87450,-7.2
4374,87500,-6.3033
4377,87550,-9.3777
4379,87600,-6.9912
4382,87650,-7.8802
4384,87700,-6.7192
4387,87750,-7.1091
4389,87800,-8.7737
4392,87850,-6.4031
4394,87900,-7.8661
4397,87950,-9.7003
4399,88000,-7.3251
4402,88050,-9.5395
4404,88100,-11.1533
4407,88150,-8.001
4409,88200,-6.6745
4412,88250,-9.1881
4414,88300,-5.7494
4417,88350,-6.4722
4419,88400,-6.1084
4422,88450,-8.2562
4424,88500,-9.0283
4427,88550,-7.1444
4429,88600,-7.0535
4432,88650,-9.3553
4434,88700,-7.7864
4437,88750,-6.5305
4439,88800,-7.6765
4442,88850,-10.4828
4444,88900,-5.7666
4447,88950,-8.8494
4449,89000,-6.8595
4452,89050,-6.8066
4454,89100,-6.4056
4457,89150,-8.7214
4459,89200,-9.6381
4462,89250,-8.0232
4464,89300,-6.327
4467,89350,-8.5433
4469,89400,-9.5572
4472,89450,-6.4749
4474,89500,-8.3148
4477,89550,-8.8216
4479,89600,-9.0715
4482,89650,-7.0728
4484,89700,-7.9826
4487,89750,-7.2823
4489,89800,-8.6137
4492,89850,-6.8022
4494,89900,-6.6019
4497,89950,-8.9988
4499,90000,-7.348
4502,90050,-8.526
4504,90100,-11.4952
4507,90150,-7.7474
4509,90200,-8.862
4512,90250,-8.8989
4514,90300,-8.8894
4517,90350,-7.1938
4519,90400,-9.0112
4522,90450,-8.5156
4524,90500,-8.6026
4527,90550,-9.1704
4529,90600,-6.4414
4532,90650,-6.4333
4534,90700,-7.3062
4537,90750,-5.5435
4539,90800,-6.6531
4542,90850,-8.6345
4544,90900,-9.0691
4547,90950,-9.3946
4549,91000,-7.5432
4552,91050,-10.7095
4554,91100,-6.4884
4557,91150,-9.8882
4559,91200,-12.3475
4562,91250,-7.5862
4564,91300,-8.6003
4567,91350,-6.9939
4569,91400,-6.8886
4572,91450,-5.5684
4574,91500,-8.9262
4577,91550,-7.6834
4579,91600,-7.3126
4582,91650,-8.2809
4584,91700,-8.3083
4587,91750,-9.0941
4589,91800,-6.6453
4592,91850,-9.8168
4594,91900,-5.8541
4597,91950,-8.1886
4599,92000,-6.1964
4602,92050,-9.2686
4604,92100,-5.0531
4607,92150,-9.1038
4609,92200,-7.2276
4612,92250,-8.1393
4614,92300,-10.0653
4617,92350,-8.7229
4619,92400,-6.5375
4622,92450,-7.42
4624,92500,-8.3883
4627,92550,-8.9852
4629,92600,-9.6041
4632,92650,-9.6196
4634,92700,-9.3024
4637,92750,-6.4501
4639,92800,-7.4627
4642,92850,-10.3913
4644,92900,-7.7757
4647,92950,-6.0655
4649,93000,-6.3603
4652,93050,-8.5157
4654,93100,-8.4158
4657,93150,-7.5565
4659,93200,-11.3135
4662,93250,-7.758
4664,93300,-10.3685
4667,93350,-10.6456
4669,93400,-7.8269
4672,93450,-8.729
4674,93500,-7.774
4677,93550,-8.1613
4679,93600,-8.0976
4682,93650,-7.0777
4684,93700,-8.5995
4687,93750,-7.4327
4689,93800,-7.2547
4692,93850,-7.9222
4694,93900,-9.2032
4697,93950,-5.6149
4699,94000,-9.4837
4702,94050,-7.8379
4704,94100,-11.8858
4707,94150,-7.3905
4709,94200,-6.7762
4712,94250,-7.1155
4714,94300,-4.9884
4717,94350,-6.9189
4719,94400,-6.8965
4722,94450,-8.0128
4724,94500,-8.2319
4727,94550,-9.8083
4729,94600,-6.1021
4732,94650,-6.7275
4734,94700,-6.8655
4737,94750,-6.1777
4739,94800,-8.5
4742,94850,-9.8712
4744,94900,-6.448
4747,94950,-10.2644
4749,95000,-7.756
4752,95050,-7.1474
4754,95100,-7.7436
4757,95150,-8.5451
4759,95200,-7.5078
4762,95250,-6.7688
4764,95300,-6.494
4767,95350,-9.4114
4769,95400,-7.5154
4772,95450,-7.1344
4774,95500,-11.8984
4777,95550,-8.1748
4779,95600,-7.4839
4782,95650,-7.2192
4784,95700,-7.8166
4787,95750,-7.6293
4789,95800,-6.7035
4792,95850,-7.8693
4794,95900,-7.7663
4797,95950,-6.6743
4799,96000,-6.3945
4802,96050,-6.3633
4804,96100,-6.4873
4807,96150,-6.8708
4809,96200,-10.7853
4812,96250,-8.1188
4814,96300,-6.9979
4817,96350,-7.5934
4819,96400,-7.8942
4822,96450,-8.4826
4824,96500,-9.3887
4827,96550,-7.6953
4829,96600,-6.3924
4832,96650,-10.2678
4834,96700,-8.0456
4837,96750,-9.0228
4839,96800,-9.1061
4842,96850,-8.6593
4844,96900,-11.6167
4847,96950,-6.9454
4849,97000,-9.7568
4852,97050,-8.6444
4854,97100,-6.7361
4857,97150,-6.0193
4859,97200,-8.5729
4862,97250,-7.9151
4864,97300,-6.4757
4867,97350,-9.4794
4869,97400,-6.6055
4872,97450,-7.8032
4874,97500,-6.738
4877,97550,-6.6686
4879,97600,-8.0264
4882,97650,-7.4315
4884,97700,-8.6592
4887,97750,-8.0662
4889,97800,-7.6672
4892,97850,-6.4981
4894,97900,-6.8138
4897,97950,-8.2014
4899,98000,-9.6311
4902,98050,-6.4268
4904,98100,-5.701
4907,98150,-7.9525
4909,98200,-10.1532
4912,98250,-9.4299
4914,98300,-7.6872
4917,98350,-6.7434
4919,98400,-7.5814
4922,98450,-7.9288
4924,98500,-5.2728
4927,98550,-10.2964
4929,98600,-6.7789
4932,98650,-5.7519
4934,98700,-8.989
4937,98750,-12.0314
4939,98800,-7.5221
4942,98850,-8.0096
4944,98900,-6.7547
4947,98950,-5.6222
4949,99000,-12.2033
4952,99050,-7.3151
4954,99100,-6.1879
4957,99150,-6.7428
4959,99200,-6.3643
4962,99250,-8.1099
4964,99300,-7.5178
4967,99350,-12.4709
4969,99400,-7.0095
4972,99450,-8.6938
4974,99500,-7.7987
4977,99550,-6.2129
4979,99600,-8.0849
4982,99650,-8.35
4984,99700,-6.9911
4987,99750,-11.0505
4989,99800,-6.1509
4992,99850,-9.2465
4994,99900,-8.0847
4997,99950,-8.0425
4999,100000,-8.9059
5002,100050,-9.025
5004,100100,-7.6099
5007,100150,-8.9768
5009,100200,-7.9148
5012,100250,-8.8596
5014,100300,-8.3996
5017,100350,-7.6314
5019,100400,-7.0333
5022,100450,-7.2229
5024,100500,-6.7362
5027,100550,-8.8606
5029,100600,-6.0611
5032,100650,-10.0869
5034,100700,-6.6512
5037,100750,-7.973
5039,100800,-8.0019
5042,100850,-8.1038
5044,100900,-8.0623
5047,100950,-6.1857
5049,101000,-7.8903
5052,101050,-8.6512
5054,101100,-9.6605
5057,101150,-8.1719
5059,101200,-10.1986
5062,101250,-9.9714
5064,101300,-6.1972
5067,101350,-8.7258
5069,101400,-6.9265
5072,101450,-7.5424
5074,101500,-6.5733
5077,101550,-8.9783
5079,101600,-9.9747
5082,101650,-7.3177
5084,101700,-9.6338
5087,101750,-8.4441
5089,101800,-6.7366
5092,101850,-7.8376
5094,101900,-6.9376
5097,101950,-9.9831
5099,102000,-5.9741
5102,102050,-7.8418
5104,102100,-8.0184
5107,102150,-9.3483
5109,102200,-8.4733
5112,102250,-8.5123
5114,102300,-7.9073
5117,102350,-8.0033
5119,102400,-9.8939
5122,102450,-10.6332
5124,102500,-6.1631
5127,102550,-7.2581
5129,102600,-7.7573
5132,102650,-9.1955
5134,102700,-10.5561
5137,102750,-7.1953
5139,102800,-6.1585
5142,102850,-6.866
5144,102900,-6.3441
5147,102950,-7.9123
5149,103000,-5.9764
5152,103050,-7.9534
5154,103100,-7.0661
5157,103150,-10.0939
5159,103200,-8.2158
5162,103250,-8.6939
5164,103300,-7.2097
5167,103350,-7.7749
5169,103400,-11.0005
5172,103450,-7.0031
5174,103500,-8.6856
5177,103550,-7.4345
5179,103600,-5.2553
5182,103650,-6.4035
5184,103700,-7.2161
5187,103750,-9.2898
5189,103800,-10.855
5192,103850,-7.5921
5194,103900,-6.8424
5197,103950,-9.586
5199,104000,-6.6471
5202,104050,-8.2793
5204,104100,-9.3834
5207,104150,-6.8361
5209,104200,-6.0852
5212,104250,-8.4515
5214,104300,-6.8244
5217,104350,-9.3959
5219,104400,-7.7421
5222,104450,-8.9214
5224,104500,-9.3526
5227,104550,-8.998
5229,104600,-7.7209
5232,104650,-8.0264
5234,104700,-7.0407
5237,104750,-6.9216
5239,104800,-8.8584
5242,104850,-6.6081
5244,104900,-5.9498
5247,104950,-8.5523
5249,105000,-8.268
5252,105050,-5.7081
5254,105100,-6.6651
5257,105150,-5.7715
5259,105200,-8.9265
5262,105250,-8.8211
5264,105300,-9.2171
5267,105350,-5.8155
5269,105400,-6.7076
5272,105450,-7.1749
5274,105500,-7.4039
5277,105550,-7.8971
5279,105600,-6.018
5282,105650,-6.9783
5284,105700,-9.4728
5287,105750,-8.4459
5289,105800,-6.2119
5292,105850,-7.1011
5294,105900,-8.1863
5297,105950,-7.2966
5299,106000,-12.5703
5302,106050,-7.3054
5304,106100,-6.0915
5307,106150,-8.7496
5309,106200,-7.6477
5312,106250,-7.7416
5314,106300,-6.7834
5317,106350,-5.6607
5319,106400,-8.1512
5322,106450,-6.8537
5324,106500,-7.5934
5327,106550,-9.0278
5329,106600,-5.3302
5332,106650,-10.174
5334,106700,-9.132
5337,106750,-8.8703
5339,106800,-8.2392
5342,106850,-7.1071
5344,106900,-8.8706
5347,106950,-8.3856
5349,107000,-6.2233
5352,107050,-7.588
5354,107100,-7.3466
5357,107150,-6.7697
5359,107200,-5.7837
5362,107250,-7.6436
5364,107300,-9.5569
5367,107350,-5.6437
5369,107400,-10.8376
5372,107450,-8.6271
5374,107500,-7.5108
5377,107550,-7.9102
5379,107600,-5.9701
5382,107650,-7.6635
5384,107700,-8.1861
5387,107750,-6.7581
5389,107800,-6.4791
5392,107850,-9.165
5394,107900,-11.7031
5397,107950,-8.8818
5399,108000,-7.1273
5402,108050,-6.0903
5404,108100,-7.7768
5407,108150,-6.3952
5409,108200,-7.612
5412,108250,-8.8955
5414,108300,-9.311
5417,108350,-7.8038
5419,108400,-6.6847
5422,108450,-8.7599
5424,108500,-7.5821
5427,108550,-7.3865
5429,108600,-6.7472
5432,108650,-7.3721
5434,108700,-6.1546
5437,108750,-7.2543
5439,108800,-6.7617
5442,108850,-6.3114
5444,108900,-7.467
5447,108950,-11.5508
5449,109000,-5.5358
5452,109050,-6.7243
5454,109100,-6.3616
5457,109150,-8.4573
5459,109200,-7.5662
5462,109250,-9.1327
5464,109300,-8.9887
5467,109350,-6.3802
5469,109400,-5.3215
5472,109450,-8.242
5474,109500,-6.5478
5477,109550,-7.5792
5479,109600,-7.4859
5482,109650,-7.1037
5484,109700,-7.5372
5487,109750,-9.6249
5489,109800,-6.3157
5492,109850,-7.2895
5494,109900,-6.856
5497,109950,-7.5606
5499,110000,-11.0289
5502,110050,-8.0038
5504,110100,-6.0576
5507,110150,-7.8941
5509,110200,-10.5072
5512,110250,-9.7311
5514,110300,-7.325
5517,110350,-9.9141
5519,110400,-5.111
5522,110450,-7.5313
5524,110500,-8.8654
5527,110550,-7.9214
5529,110600,-6.4238
5532,110650,-6.356
5534,110700,-9.4508
5537,110750,-9.7247
5539,110800,-9.1786
5542,110850,-6.6111
5544,110900,-8.1134
5547,110950,-7.3841
5549,111000,-8.5133
5552,111050,-8.2724
5554,111100,-7.9785
5557,111150,-9.2238
5559,111200,-6.1496
5562,111250,-7.9109
5564,111300,-8.4243
5567,111350,-10.1391
5569,111400,-6.9224
5572,111450,-7.4648
5574,111500,-6.986
5577,111550,-8.571
5579,111600,-7.5104
5582,111650,-9.161
5584,111700,-9.2675
5587,111750,-6.2486
5589,111800,-8.1297
5592,111850,-8.5819
5594,111900,-6.4721
5597,111950,-6.4751
5599,112000,-5.68
5602,112050,-7.3013
5604,112100,-8.4037
5607,112150,-7.6438
5609,112200,-9.9652
5612,112250,-7.5051
5614,112300,-9.5974
5617,112350,-8.9464
5619,112400,-6.3908
5622,112450,-6.3688
5624,112500,-7.8386
5627,112550,-7.6042
5629,112600,-5.7679
5632,112650,-8.2198
5634,112700,-9.5996
5637,112750,-8.992
5639,112800,-6.8954
5642,112850,-5.859
5644,112900,-7.499
5647,112950,-6.5738
5649,113000,-6.3125
5652,113050,-7.3355
5654,113100,-5.9517
5657,113150,-8.6628
5659,113200,-6.4194
5662,113250,-10.363
5664,113300,-5.753
5667,113350,-8.1327
5669,113400,-6.8524
5672,113450,-8.7371
5674,113500,-9.857
5677,113550,-6.8716
5679,113600,-9.0784
5682,113650,-7.0407
5684,113700,-7.5188
5687,113750,-7.6282
5689,113800,-7.6819
5692,113850,-8.141
5694,113900,-13.5145
5697,113950,-8.3105
5699,114000,-6.0205
5702,114050,-6.7778
5704,114100,-6.8184
5707,114150,-7.2844
5709,114200,-6.7301
5712,114250,-6.3415
5714,114300,-9.79
5717,114350,-10.4715
5719,114400,-7.1324
5722,114450,-9.0835
5724,114500,-8.3934
5727,114550,-6.6009
5729,114600,-10.7365
5732,114650,-10.8036
5734,114700,-8.1945
5737,114750,-6.84
5739,114800,-7.4387
5742,114850,-10.9145
5744,114900,-9.8431
5747,114950,-10.4306
5749,115000,-6.7259
5752,115050,-8.0164
5754,115100,-6.8972
5757,115150,-6.8539
5759,115200,-8.8254
5762,115250,-8.8546
5764,115300,-8.565
5767,115350,-8.9691
5769,115400,-6.1164
5772,115450,-6.8379
5774,115500,-6.5466
5777,115550,-7.1048
5779,115600,-6.3348
5782,115650,-6.1691
5784,115700,-6.2634
5787,115750,-7.5788
5789,115800,-6.3244
5792,115850,-10.0174
5794,115900,-5.6071
5797,115950,-7.4239
5799,116000,-7.0964
5802,116050,-6.5754
5804,116100,-7.5655
5807,116150,-9.1864
5809,116200,-9.8205
5812,116250,-6.3953
5814,116300,-8.9793
5817,116350,-6.8741
5819,116400,-8.3086
5822,116450,-7.4262
5824,116500,-7.0137
5827,116550,-8.2182
5829,116600,-8.8551
5832,116650,-9.0152
5834,116700,-8.5552
5837,116750,-8.24
5839,116800,-6.4959
5842,116850,-8.9485
5844,116900,-9.0968
5847,116950,-6.1542
5849,117000,-7.3798
5852,117050,-8.2793
5854,117100,-9.5328
5857,117150,-6.9618
5859,117200,-10.3633
5862,117250,-7.5498
5864,117300,-7.1018
5867,117350,-7.3351
5869,117400,-6.883
5872,117450,-7.8498
5874,117500,-7.7851
5877,117550,-8.0817
5879,117600,-5.7409
5882,117650,-10.1269
5884,117700,-8.0244
5887,117750,-7.0053
5889,117800,-9.5445
5892,117850,-6.4446
5894,117900,-8.9698
5897,117950,-8.5229
5899,118000,-4.9408
5902,118050,-8.4495
5904,118100,-5.2138
5907,118150,-8.9846
5909,118200,-6.9592
5912,118250,-5.417
5914,118300,-6.5682
5917,118350,-8.1561
5919,118400,-9.6555
5922,118450,-7.317
5924,118500,-11.1269
